file,band_lo_hz,band_hi_hz,band_label,band_tag,rt60_s,r2,method,quality,capped,mode
"Bedroom 2, centre, open, earphone, 3.m4a",4000.0,8000.0,,4k–8k,0.45828733076257416,0.9963510595984204,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, centre, open, earphone, 4.m4a",125.0,250.0,,125–250,3.7064447916666667,0.736101817929782,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 2, centre, open, earphone, 4.m4a",250.0,500.0,,250–500,0.4310128978043653,0.9877521774091433,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, centre, open, earphone, 4.m4a",500.0,2000.0,,500–2k,0.4683129686619519,0.9949432968755716,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, centre, open, earphone, 4.m4a",2000.0,4000.0,,2k–4k,0.47066514066853543,0.9901188073514351,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, centre, open, earphone, 4.m4a",4000.0,8000.0,,4k–8k,0.44183618938641844,0.9938762303288922,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, closed, earphone, 1.m4a",125.0,250.0,,125–250,4.874370833333333,0.8915582175229356,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 2, corner, closed, earphone, 1.m4a",250.0,500.0,,250–500,0.38585763077933516,0.9887130824396163,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, closed, earphone, 1.m4a",500.0,2000.0,,500–2k,0.42884664449872584,0.9900817736611112,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, closed, earphone, 1.m4a",2000.0,4000.0,,2k–4k,0.47455801197363406,0.9957066133082642,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, closed, earphone, 1.m4a",4000.0,8000.0,,4k–8k,0.4869024693168502,0.9825129393443612,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, closed, earphone, 2.m4a",125.0,250.0,,125–250,5.17904375,0.6264436552904944,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 2, corner, closed, earphone, 2.m4a",250.0,500.0,,250–500,0.43824172534759204,0.9736841407180029,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, closed, earphone, 2.m4a",500.0,2000.0,,500–2k,0.48722821883150574,0.9864603751942207,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, closed, earphone, 2.m4a",2000.0,4000.0,,2k–4k,0.547200793031383,0.9894573277700416,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, closed, earphone, 2.m4a",4000.0,8000.0,,4k–8k,0.47261595981147375,0.9949786218123158,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, closed, earphone, 3.m4a",125.0,250.0,,125–250,4.5860458333333325,0.843308922745762,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 2, corner, closed, earphone, 3.m4a",250.0,500.0,,250–500,0.4621699354351912,0.9756700827204184,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, closed, earphone, 3.m4a",500.0,2000.0,,500–2k,0.416715407782514,0.9811143231987639,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, closed, earphone, 3.m4a",2000.0,4000.0,,2k–4k,0.4777932190153347,0.9946250090354354,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, closed, earphone, 3.m4a",4000.0,8000.0,,4k–8k,0.4590423417004312,0.9896388437507018,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, closed, earphone, 4.m4a",125.0,250.0,,125–250,4.246519791666667,0.9180470399362819,REG,OK,True,ML Test · Phone-safe
"Bedroom 2, corner, closed, earphone, 4.m4a",250.0,500.0,,250–500,4.249211458333334,0.6830486490827249,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 2, corner, closed, earphone, 4.m4a",500.0,2000.0,,500–2k,0.44032637778029626,0.9875716778408365,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, closed, earphone, 4.m4a",2000.0,4000.0,,2k–4k,0.47005401742253516,0.9972131057879469,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, closed, earphone, 4.m4a",4000.0,8000.0,,4k–8k,0.44234434160314895,0.9936444977296055,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, open, earphone, 1.m4a",125.0,250.0,,125–250,4.454767708333333,0.8425363158531416,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 2, corner, open, earphone, 1.m4a",250.0,500.0,,250–500,0.43639952351907085,0.9863809171952548,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, open, earphone, 1.m4a",500.0,2000.0,,500–2k,0.42320803259394213,0.9943376261377617,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, open, earphone, 1.m4a",2000.0,4000.0,,2k–4k,0.46073081241328784,0.9867686903856723,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, open, earphone, 1.m4a",4000.0,8000.0,,4k–8k,0.42092175489748773,0.9894163080788272,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, open, earphone, 2.m4a",125.0,250.0,,125–250,3.776428125,0.9114201274050654,REG,OK,True,ML Test · Phone-safe
"Bedroom 2, corner, open, earphone, 2.m4a",250.0,500.0,,250–500,1.412932221032457,0.6814743777115084,REG,CHECK,False,ML Test · Phone-safe
"Bedroom 2, corner, open, earphone, 2.m4a",500.0,2000.0,,500–2k,0.3790090745475776,0.9800189972024198,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, open, earphone, 2.m4a",2000.0,4000.0,,2k–4k,0.46364230934118794,0.9825109260099631,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, open, earphone, 2.m4a",4000.0,8000.0,,4k–8k,0.4457483920302419,0.981233791438171,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, open, earphone, 3.m4a",125.0,250.0,,125–250,3.96541875,0.3331193635126889,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 2, corner, open, earphone, 3.m4a",250.0,500.0,,250–500,0.45902373013412806,0.9845855446992732,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, open, earphone, 3.m4a",500.0,2000.0,,500–2k,0.4575543346985789,0.9892817139677643,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, open, earphone, 3.m4a",2000.0,4000.0,,2k–4k,0.5539083867470711,0.9686225215180342,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, open, earphone, 3.m4a",4000.0,8000.0,,4k–8k,0.4692433519001164,0.9865201798264998,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, open, earphone, 4.m4a",125.0,250.0,,125–250,4.270586458333334,0.35642190829037873,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 2, corner, open, earphone, 4.m4a",250.0,500.0,,250–500,0.46258949182755327,0.987417709483583,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, open, earphone, 4.m4a",500.0,2000.0,,500–2k,0.4920420310422036,0.9846711119325174,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, corner, open, earphone, 4.m4a",2000.0,4000.0,,2k–4k,4.269240625,0.4106051618468056,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 2, corner, open, earphone, 4.m4a",4000.0,8000.0,,4k–8k,0.48636355743852666,0.9883842466424677,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, closed, earphone, 1.m4a",125.0,250.0,,125–250,4.435688541666666,0.8571356739867922,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 2, mid, closed, earphone, 1.m4a",250.0,500.0,,250–500,0.4201229106456352,0.9899550494691576,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, closed, earphone, 1.m4a",500.0,2000.0,,500–2k,0.4498488106209297,0.997493012164388,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, closed, earphone, 1.m4a",2000.0,4000.0,,2k–4k,0.47689351296678734,0.9977615789432935,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, closed, earphone, 1.m4a",4000.0,8000.0,,4k–8k,0.4489373402242401,0.9964679394518551,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, closed, earphone, 2.m4a",125.0,250.0,,125–250,4.733355208333333,0.762966165853587,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 2, mid, closed, earphone, 2.m4a",250.0,500.0,,250–500,0.4459983513934558,0.9725074323029915,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, closed, earphone, 2.m4a",500.0,2000.0,,500–2k,0.42753129144042973,0.9975484231704868,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, closed, earphone, 2.m4a",2000.0,4000.0,,2k–4k,0.4863235489033855,0.9981714238812589,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, closed, earphone, 2.m4a",4000.0,8000.0,,4k–8k,0.44924114009777116,0.9992941700057719,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, closed, earphone, 3.m4a",125.0,250.0,,125–250,5.032248958333333,0.6857800264085365,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 2, mid, closed, earphone, 3.m4a",250.0,500.0,,250–500,0.47732757104200807,0.9775313020130344,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, closed, earphone, 3.m4a",500.0,2000.0,,500–2k,0.43270945229947594,0.9963142651060075,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, closed, earphone, 3.m4a",2000.0,4000.0,,2k–4k,0.48926321473465906,0.9982355239758578,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, closed, earphone, 3.m4a",4000.0,8000.0,,4k–8k,0.4584486639075212,0.997417337803242,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, closed, earphone, 4.m4a",125.0,250.0,,125–250,4.406792708333334,0.5748138428016316,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 2, mid, closed, earphone, 4.m4a",250.0,500.0,,250–500,4.408692708333333,0.35518911519968854,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 2, mid, closed, earphone, 4.m4a",500.0,2000.0,,500–2k,0.44014299227274,0.9975883019758012,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, closed, earphone, 4.m4a",2000.0,4000.0,,2k–4k,0.4660624296450155,0.9978472595559855,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, closed, earphone, 4.m4a",4000.0,8000.0,,4k–8k,0.4487951676251916,0.9990080367188692,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, open, earphone, 1.m4a",125.0,250.0,,125–250,2.8878218749999998,0.857305832409598,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 2, mid, open, earphone, 1.m4a",250.0,500.0,,250–500,2.884536458333333,0.3307596974138759,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 2, mid, open, earphone, 1.m4a",500.0,2000.0,,500–2k,0.4699809184240683,0.9861448232427276,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, open, earphone, 1.m4a",2000.0,4000.0,,2k–4k,2.886673958333333,0.34763332139320213,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 2, mid, open, earphone, 1.m4a",4000.0,8000.0,,4k–8k,0.4606346480450197,0.99227716239104,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, open, earphone, 2.m4a",125.0,250.0,,125–250,4.572191666666667,0.4704468185798515,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 2, mid, open, earphone, 2.m4a",250.0,500.0,,250–500,0.40309301551660426,0.9934412243500714,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, open, earphone, 2.m4a",500.0,2000.0,,500–2k,0.4639774959577095,0.9933814648151279,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, open, earphone, 2.m4a",2000.0,4000.0,,2k–4k,0.48127123132986344,0.9940566030354531,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, open, earphone, 2.m4a",4000.0,8000.0,,4k–8k,0.4334044675499548,0.9965027937353642,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, open, earphone, 3.m4a",125.0,250.0,,125–250,4.105979166666667,0.8472520442275772,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 2, mid, open, earphone, 3.m4a",250.0,500.0,,250–500,0.4146397295085928,0.9941918696017875,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, open, earphone, 3.m4a",500.0,2000.0,,500–2k,0.4472596063830622,0.9954183007849449,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, open, earphone, 3.m4a",2000.0,4000.0,,2k–4k,0.4711369659115879,0.9986625172484151,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, open, earphone, 3.m4a",4000.0,8000.0,,4k–8k,0.439599388730259,0.9987314621495156,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, open, earphone, 4.m4a",125.0,250.0,,125–250,4.2066791666666665,0.6649225803944823,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 2, mid, open, earphone, 4.m4a",250.0,500.0,,250–500,0.4005513737326934,0.9956582175748198,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, open, earphone, 4.m4a",500.0,2000.0,,500–2k,0.44561605763089485,0.9954041456519983,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, open, earphone, 4.m4a",2000.0,4000.0,,2k–4k,0.4757657280296328,0.9978903774039128,REG,OK,False,ML Test · Phone-safe
"Bedroom 2, mid, open, earphone, 4.m4a",4000.0,8000.0,,4k–8k,0.43555596547777503,0.998463105568745,REG,OK,False,ML Test · Phone-safe
"Bedroom 3, centre, closed, earphone, 1.m4a",125.0,250.0,,125–250,4.641185416666667,0.8866552033209176,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, closed, earphone, 1.m4a",250.0,500.0,,250–500,1.7724790162120372,0.6313735578731104,REG,CHECK,False,ML Test · Phone-safe
"Bedroom 3, centre, closed, earphone, 1.m4a",500.0,2000.0,,500–2k,0.48025084753626274,0.9843679413157603,REG,OK,False,ML Test · Phone-safe
"Bedroom 3, centre, closed, earphone, 1.m4a",2000.0,4000.0,,2k–4k,4.6408885416666665,0.5435251513298297,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, closed, earphone, 1.m4a",4000.0,8000.0,,4k–8k,4.642194791666666,0.35449887328405655,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, closed, earphone, 2.m4a",125.0,250.0,,125–250,3.7229510416666667,0.884470082747497,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, closed, earphone, 2.m4a",250.0,500.0,,250–500,3.7212489583333332,0.38298520258224716,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, closed, earphone, 2.m4a",500.0,2000.0,,500–2k,2.042449807071414,0.625408934604711,REG,CHECK,False,ML Test · Phone-safe
"Bedroom 3, centre, closed, earphone, 2.m4a",2000.0,4000.0,,2k–4k,3.7227729166666665,0.41247030334932006,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, closed, earphone, 2.m4a",4000.0,8000.0,,4k–8k,0.6015448556243804,0.9313822395246737,REG,OK,False,ML Test · Phone-safe
"Bedroom 3, centre, closed, earphone, 3.m4a",125.0,250.0,,125–250,2.581308333333333,0.9001098827529399,REG,OK,True,ML Test · Phone-safe
"Bedroom 3, centre, closed, earphone, 3.m4a",250.0,500.0,,250–500,2.5810114583333332,0.4612544300451259,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, closed, earphone, 3.m4a",500.0,2000.0,,500–2k,0.4488977028066578,0.9923924491501918,REG,OK,False,ML Test · Phone-safe
"Bedroom 3, centre, closed, earphone, 3.m4a",2000.0,4000.0,,2k–4k,0.9657531344486417,0.8116110669874593,REG,CHECK,False,ML Test · Phone-safe
"Bedroom 3, centre, closed, earphone, 3.m4a",4000.0,8000.0,,4k–8k,2.581130208333333,0.5618928682052495,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, closed, earphone, 4.m4a",125.0,250.0,,125–250,4.111995833333333,0.921100042163879,REG,OK,True,ML Test · Phone-safe
"Bedroom 3, centre, closed, earphone, 4.m4a",250.0,500.0,,250–500,4.109284375,0.8091717921511088,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, closed, earphone, 4.m4a",500.0,2000.0,,500–2k,4.1099375,0.3561372060072485,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, closed, earphone, 4.m4a",2000.0,4000.0,,2k–4k,4.112728124999999,0.6263822916542001,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, closed, earphone, 4.m4a",4000.0,8000.0,,4k–8k,4.1125895833333335,0.5607924276036195,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, open, earphone, 1.m4a",125.0,250.0,,125–250,5.565575,0.9369422131778997,REG,OK,True,ML Test · Phone-safe
"Bedroom 3, centre, open, earphone, 1.m4a",250.0,500.0,,250–500,5.565733333333332,0.6125543155451745,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, open, earphone, 1.m4a",500.0,2000.0,,500–2k,5.566564583333333,0.7248063670610646,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, open, earphone, 1.m4a",2000.0,4000.0,,2k–4k,5.5349375,0.7168892834383637,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, open, earphone, 1.m4a",4000.0,8000.0,,4k–8k,5.565040625,0.4774785877930801,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, open, earphone, 2.m4a",125.0,250.0,,125–250,4.563186458333333,0.9249170448999914,REG,OK,True,ML Test · Phone-safe
"Bedroom 3, centre, open, earphone, 2.m4a",250.0,500.0,,250–500,4.561345833333333,0.6049870278062424,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, open, earphone, 2.m4a",500.0,2000.0,,500–2k,4.562691666666666,0.3892957781539793,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, open, earphone, 2.m4a",2000.0,4000.0,,2k–4k,1.4173523631700353,0.7305881282038102,REG,CHECK,False,ML Test · Phone-safe
"Bedroom 3, centre, open, earphone, 2.m4a",4000.0,8000.0,,4k–8k,4.559584375,0.36904414056352747,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, open, earphone, 3.m4a",125.0,250.0,,125–250,4.869759374999999,0.8972953358276577,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, open, earphone, 3.m4a",250.0,500.0,,250–500,4.869897916666667,0.6463548503272702,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, open, earphone, 3.m4a",500.0,2000.0,,500–2k,4.870551041666666,0.5277100963177855,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, open, earphone, 3.m4a",2000.0,4000.0,,2k–4k,4.869680208333333,0.3470820282562009,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, open, earphone, 3.m4a",4000.0,8000.0,,4k–8k,4.871679166666667,0.3503125699673475,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, open, earphone, 4.m4a",125.0,250.0,,125–250,3.5556916666666667,0.885074301940005,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, open, earphone, 4.m4a",250.0,500.0,,250–500,3.5558895833333333,0.4524610430180771,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, open, earphone, 4.m4a",500.0,2000.0,,500–2k,3.5566416666666667,0.3948925153813006,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, open, earphone, 4.m4a",2000.0,4000.0,,2k–4k,3.5553156249999995,0.48273695214614976,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, centre, open, earphone, 4.m4a",4000.0,8000.0,,4k–8k,0.4979022936861763,0.9954310694641166,REG,OK,False,ML Test · Phone-safe
"Bedroom 3, corner, closed, earphone, 1.m4a",125.0,250.0,,125–250,3.0856989583333334,0.790382617926371,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, corner, closed, earphone, 1.m4a",250.0,500.0,,250–500,0.5176259236793112,0.9699971365620627,REG,OK,False,ML Test · Phone-safe
"Bedroom 3, corner, closed, earphone, 1.m4a",500.0,2000.0,,500–2k,0.46909599502094307,0.9950441858152023,REG,OK,False,ML Test · Phone-safe
"Bedroom 3, corner, closed, earphone, 1.m4a",2000.0,4000.0,,2k–4k,0.4754130589020041,0.9948668184664097,REG,OK,False,ML Test · Phone-safe
"Bedroom 3, corner, closed, earphone, 1.m4a",4000.0,8000.0,,4k–8k,0.4410904108484276,0.9978807763962896,REG,OK,False,ML Test · Phone-safe
"Bedroom 3, corner, closed, earphone, 2.m4a",125.0,250.0,,125–250,2.506377083333333,0.9786420550034624,REG,OK,True,ML Test · Phone-safe
"Bedroom 3, corner, closed, earphone, 2.m4a",250.0,500.0,,250–500,2.5062979166666666,0.7329985131722843,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, corner, closed, earphone, 2.m4a",500.0,2000.0,,500–2k,0.602481471112632,0.9583774193886616,REG,OK,False,ML Test · Phone-safe
"Bedroom 3, corner, closed, earphone, 2.m4a",2000.0,4000.0,,2k–4k,0.5419004290858944,0.9817530541292782,REG,OK,False,ML Test · Phone-safe
"Bedroom 3, corner, closed, earphone, 2.m4a",4000.0,8000.0,,4k–8k,0.4621814922967913,0.9969971448648752,REG,OK,False,ML Test · Phone-safe
"Bedroom 3, corner, closed, earphone, 3.m4a",125.0,250.0,,125–250,3.5919104166666664,0.8462029084741148,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, corner, closed, earphone, 3.m4a",250.0,500.0,,250–500,3.5917125,0.40938590374410183,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, corner, closed, earphone, 3.m4a",500.0,2000.0,,500–2k,0.5003490092917359,0.9949060189726217,REG,OK,False,ML Test · Phone-safe
"Bedroom 3, corner, closed, earphone, 3.m4a",2000.0,4000.0,,2k–4k,3.5920489583333333,0.520733196138827,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, corner, closed, earphone, 3.m4a",4000.0,8000.0,,4k–8k,3.591930208333333,0.43454008687952467,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, corner, closed, earphone, 4.m4a",125.0,250.0,,125–250,5.609730208333333,0.9489501504095588,REG,OK,True,ML Test · Phone-safe
