file,rt60_s,edt_s,r2,c50_db,c80_db,snr_db,quality,method,mode,capped,spl_leq_db,spl_lmax_db,spl_l10_db,spl_l90_db
"Bathroom, corner, closed, phone, 4.m4a",4.943186458333333,0.9731394800089396,0.3602812812126688,0.012799029555651861,3.1091250981567047,45.83169144828304,CHECK,REG,ML 2 · Musician,True,53.03001403808594,60.61844259574257,58.45527629328578,42.041424424118986
"Bathroom, corner, open, phone, 1.m4a",4.2685875,0.7754181674579325,0.3620181452930734,0.9479808072588564,4.279752144300838,49.69378580544091,CHECK,REG,ML 2 · Musician,True,54.255218505859375,61.68244899807851,61.13817581406372,40.3234854921055
"Bathroom, corner, open, phone, 2.m4a",1.0226082362007554,0.8220027933109341,0.9816256366462812,0.17354646825968548,3.9354388106687956,49.57349958569989,OK,REG,ML 2 · Musician,False,56.63311767578125,64.36101788999963,62.92095024662001,41.60645540696705
"Bathroom, corner, open, phone, 3.m4a",0.9402142163419642,0.663409306315674,0.9817763700697613,2.471555174876157,6.29987016821422,48.19816293703447,OK,REG,ML 2 · Musician,False,52.39314651489258,59.49651706224261,57.902457766508164,39.2475034220606
"Bathroom, corner, open, phone, 4.m4a",0.9558289400432446,0.7816507024693999,0.9917944181054649,1.0838977256211282,4.04016760074978,44.28502654724603,OK,REG,ML 2 · Musician,False,57.3816032409668,64.2768986648734,64.01796833052506,41.359017951752584
"Bedroom 1, centre, closed, phone, 1.m4a",4.052521875,0.531459541133423,0.20352486799225591,4.618678185268077,9.206053694827968,49.92326584762401,CHECK,REG,ML 2 · Musician,True,48.966285705566406,55.416374871961864,55.41363828419097,34.31531804567607
"Bedroom 1, centre, closed, phone, 2.m4a",0.5976046382763827,0.5544363310730539,0.9867380528548528,3.4579265157958305,8.032240363362435,47.19526036940245,OK,REG,ML 2 · Musician,False,65.03997802734375,72.56353959164842,54.21447546125318,31.704847715247734
"Bedroom 1, centre, closed, phone, 3.m4a",0.7224547200829394,0.5155618569875031,0.9804679744813806,5.186618703170288,9.238781950337808,48.47786342000363,OK,REG,ML 2 · Musician,False,65.57814025878906,69.02984826051485,69.0288408442459,50.26561727122312
"Bedroom 1, centre, closed, phone, 4.m4a",2.6611875,0.5145990149066012,0.21042487296961998,5.122197470815938,9.489788621451943,33.71873900993935,CHECK,REG,ML 2 · Musician,True,52.291996002197266,57.4659480011145,57.00373578763685,38.07531889101091
"Bedroom 1, centre, open, phone, 1.m4a",4.3447458333333335,0.5161098746791689,0.2004944157598192,5.292428173947505,9.9834338487019,49.003368877097216,CHECK,REG,ML 2 · Musician,True,47.015052795410156,53.13395041012793,53.053831561584396,36.90495061637256
"Bedroom 1, centre, open, phone, 2.m4a",4.334236458333333,0.42887914227593954,0.2436044167606018,7.325598492971126,11.922867363553639,51.48242242835694,CHECK,REG,ML 2 · Musician,True,47.91065979003906,54.7061842794605,54.5885010126611,33.0611387454943
"Bedroom 1, centre, open, phone, 3.m4a",3.920590625,0.5445388671202831,0.6135892527236688,3.0191534645580322,7.928778790078645,42.133444271629756,CHECK,REG,ML 2 · Musician,True,48.562252044677734,53.50942763736398,52.72630670007983,39.599914975057565
"Bedroom 1, centre, open, phone, 4.m4a",3.407828125,0.6491433982314099,0.6395143455688287,1.8436636774581063,5.4228042455450804,38.464430640229835,CHECK,REG,ML 2 · Musician,True,62.4107666015625,68.39147240192321,66.36457981781207,53.85445903436839
"Bedroom 1, corner, closed, phone, 1.m4a",5.0662312499999995,0.5295682692564881,0.4614616323721698,4.834249918253704,8.930673185395733,47.030547218868854,CHECK,REG,ML 2 · Musician,True,49.142555236816406,54.70691323113215,53.66343751252071,42.40388162826597
"Bedroom 1, corner, closed, phone, 2.m4a",3.4174072916666667,0.5719873693781532,0.28764664647302474,4.4755230746887715,8.360596505839569,44.45271099655022,CHECK,REG,ML 2 · Musician,True,58.64864730834961,65.66568055774033,65.58510412753665,37.27967351074043
"Bedroom 1, corner, closed, phone, 3.m4a",0.6371700850846775,0.3582931352345251,0.9735437154085451,8.048563480166512,11.829942100401677,37.3437653036575,OK,REG,ML 2 · Musician,False,63.120994567871094,69.6548039823688,69.59648279110347,38.7937562365007
"Bedroom 1, corner, closed, phone, 4.m4a",8.585526041666666,150.45280591547427,0.8502097428735454,0.00885383739398579,2.507729874879706,35.81030671309027,CHECK,REG,ML 2 · Musician,True,60.85527801513672,68.67189492164023,62.83865009726591,53.44530570102271
"Bedroom 1, corner, open, phone, 1.m4a",0.4813871771430643,0.19989644278066565,0.9494404348697637,12.752982982923271,17.56269705652319,47.95773633003512,OK,REG,ML 2 · Musician,False,64.049560546875,71.55494452392986,71.5332867412668,35.50839957799895
"Bedroom 1, corner, open, phone, 2.m4a",4.2576624999999995,0.2111186714220203,0.25704443215983086,11.77220751501957,15.414623383971103,46.96298185973375,CHECK,REG,ML 2 · Musician,True,53.53095245361328,61.05544641996478,60.95436809134252,31.04436210801419
"Bedroom 1, corner, open, phone, 3.m4a",4.616366666666667,0.1979937096709409,0.20055378947413124,12.491379286131801,16.344634145057235,45.71557039862445,CHECK,REG,ML 2 · Musician,True,48.08223342895508,54.76138162100275,52.78533367063737,33.051986443977476
"Bedroom 1, corner, open, phone, 4.m4a",3.9339302083333334,0.22002321185930765,0.28837011695385034,9.764624472269862,12.760233346527986,42.9523715722145,CHECK,REG,ML 2 · Musician,True,63.77466583251953,72.46614124235654,67.73254333325254,32.60676141914569
"Bedroom 1, mid, closed, phone, 1.m4a",0.7113854829096217,0.5731094615947294,0.9772369066346488,3.856342329570712,7.619365006983184,39.902058616684336,OK,REG,ML 2 · Musician,False,58.096031188964844,61.08501395893852,60.94247746968401,50.443125984994985
"Bedroom 1, mid, closed, phone, 2.m4a",3.203558333333333,0.613877688642615,0.40996823251294096,2.580803643124399,7.11579537303184,42.440245470890154,CHECK,REG,ML 2 · Musician,True,54.358787536621094,58.96656023988261,58.29001648487665,48.204814733662666
"Bedroom 1, mid, closed, phone, 3.m4a",2.4070427083333334,0.5943323952282066,0.3690159042733514,3.201521817077772,7.051460565366401,39.83992000269444,CHECK,REG,ML 2 · Musician,True,63.12342834472656,69.56383343438532,69.42252494787374,48.802004658477756
"Bedroom 1, mid, closed, phone, 4.m4a",3.6614385416666666,0.5816262322246734,0.4086158373403169,4.716641194296301,8.539184677572637,44.7141793298066,CHECK,REG,ML 2 · Musician,True,54.97962951660156,60.4966558275684,60.3811553883255,49.452004372321476
"Bedroom 1, mid, open, phone, 1.m4a",4.177961458333333,0.4801946762516706,0.23991164831236259,5.667932471481443,10.104636632808804,44.28831802518459,CHECK,REG,ML 2 · Musician,True,59.44586181640625,66.36254364373426,65.08980947437246,42.693186114133084
"Bedroom 1, mid, open, phone, 2.m4a",0.5707089289267494,0.46174388488310303,0.9907192620288965,5.4207680432805985,10.68558795464888,41.732279278136716,OK,REG,ML 2 · Musician,False,54.087337493896484,59.47144093951269,58.75811447874924,43.162024501068686
"Bedroom 1, mid, open, phone, 3.m4a",4.4248625,0.48353599979198325,0.20342576795486203,5.528120994915641,10.483005540963049,38.66464380662422,CHECK,REG,ML 2 · Musician,True,49.721168518066406,55.98581662026259,54.03367789140377,35.23625075971652
"Bedroom 1, mid, open, phone, 4.m4a",0.5790816328216895,0.43392632252184726,0.9843253802289157,6.9947126391199665,10.498119373654916,45.70601266476277,OK,REG,ML 2 · Musician,False,65.7365493774414,73.94034933844387,57.72643691237703,38.756088941708256
"Bedroom 2, centre, closed, phone, 1.m4a",2.8689802083333333,0.5186004415118514,0.2686720570029557,4.19250727187507,8.35184885023799,38.561554173611825,CHECK,REG,ML 2 · Musician,True,53.74171829223633,60.30661887301281,60.177926227095476,36.69704997114603
"Bedroom 2, centre, closed, phone, 2.m4a",3.4640166666666663,0.5567845021694039,0.41147463071496193,2.503948050576623,7.230803788401239,42.51145730880289,CHECK,REG,ML 2 · Musician,True,49.949668884277344,56.12869475889185,55.591115233912674,39.21350932403109
"Bedroom 2, centre, closed, phone, 3.m4a",0.702327732212881,0.5976941663900633,0.9865608897705049,3.354036444547239,7.660244234942697,47.25613124599954,OK,REG,ML 2 · Musician,False,57.39537811279297,51.13764682307746,50.699952251584584,41.05450747341303
"Bedroom 2, centre, closed, phone, 4.m4a",0.5774150766169569,0.4140595968908464,0.9771444435250837,6.8475761013272045,11.249894014150811,41.66587001290965,OK,REG,ML 2 · Musician,False,60.00067901611328,67.7101534519476,67.69801499597924,28.157224995196977
"Bedroom 2, centre, open, phone, 1.m4a",4.9233947916666665,0.4647093683050278,0.24086070931938097,5.267116496614751,9.901609409306456,41.439972840622886,CHECK,REG,ML 2 · Musician,True,47.8382568359375,54.816342267551356,54.50340282995686,32.0158567132759
"Bedroom 2, centre, open, phone, 2.m4a",0.6351336754720495,0.4808723082590809,0.9640546697040211,4.197394410423987,8.953829464445601,40.957059039378805,OK,REG,ML 2 · Musician,False,50.830352783203125,55.18213178003759,53.769161397792146,33.45780940368541
"Bedroom 2, centre, open, phone, 3.m4a",1.8771604166666664,0.5124177976239671,0.468881595835979,4.517146625865208,9.087020538376155,43.64201645560201,CHECK,REG,ML 2 · Musician,True,54.39118576049805,58.678858477195774,58.66130321838186,33.91213084590527
"Bedroom 2, centre, open, phone, 4.m4a",0.5724476990871593,0.4895883391258305,0.979770670206466,4.674857181303716,9.437982517524912,44.59261626903384,OK,REG,ML 2 · Musician,False,47.69739532470703,48.98560877417823,48.65603785634422,34.69066423119035
"Bedroom 2, corner, closed, phone, 1.m4a",4.068592708333333,0.31030330261676614,0.3258406039879629,8.986564901317664,12.992493866071369,39.1699342039408,CHECK,REG,ML 2 · Musician,True,51.71416473388672,57.985488066212724,56.51830816135248,38.654964797513216
"Bedroom 2, corner, closed, phone, 2.m4a",4.035045833333333,0.35763608531127855,0.3338547818795905,8.348869875131236,11.083339687620198,37.45878395898234,CHECK,REG,ML 2 · Musician,True,57.98300552368164,65.3853492780162,65.24064397010495,34.65557090111833
"Bedroom 2, corner, closed, phone, 3.m4a",4.765140625,0.4634428612309662,0.4426921598796342,5.337464575016149,9.86662923374521,31.46641161906568,CHECK,REG,ML 2 · Musician,True,55.85721969604492,62.14665241310276,61.39081201635388,38.94876044770295
"Bedroom 2, corner, closed, phone, 4.m4a",3.5987781249999995,0.4596023257070213,0.3328220576874876,5.60920553785502,9.261686813133354,32.840620362430236,CHECK,REG,ML 2 · Musician,True,56.65589904785156,61.9846616253169,61.50137050709786,42.69966492195144
"Bedroom 2, corner, open, phone, 1.m4a",4.108928125,0.14968628625115116,0.5438522666774864,13.296917558996796,16.71122896358551,38.268793550384856,CHECK,REG,ML 2 · Musician,True,53.87199401855469,61.059821845822,60.79449032261585,35.818038172016486
"Bedroom 2, corner, open, phone, 2.m4a",4.493064583333333,0.3559272590528219,0.3627816555465715,7.835468547330499,11.024139390056469,34.6972234810839,CHECK,REG,ML 2 · Musician,True,54.970726013183594,62.544108913611154,59.892998441546254,39.64303167724886
"Bedroom 2, corner, open, phone, 3.m4a",3.3486906249999997,0.20578793501655562,0.38429193144380774,12.242131785707603,16.173127937982947,29.12203792150262,CHECK,REG,ML 2 · Musician,True,63.854034423828125,68.4761763399845,68.38697850010983,35.96403539730276
"Bedroom 2, corner, open, phone, 4.m4a",3.5448854166666663,0.24123715006820715,0.4668194083305269,9.84371752769444,13.37252793651988,34.68235961085843,CHECK,REG,ML 2 · Musician,True,53.41674041748047,58.66203267083662,58.19204664991867,35.30631663975095
"Bedroom 2, mid, closed, phone, 1.m4a",4.104098958333333,0.5181888856703869,0.6519872906631863,4.164941428330743,8.734254171173447,44.60042756034337,CHECK,REG,ML 2 · Musician,True,52.448646545410156,56.51571315808571,56.27017211152516,48.94314911235179
"Bedroom 2, mid, closed, phone, 2.m4a",4.5808406249999996,0.4776743058219262,0.3652189018403977,5.8913798951538086,10.223594530947928,40.39729276830891,CHECK,REG,ML 2 · Musician,True,48.454185485839844,54.60331809532058,54.41424913717286,39.1458387227748
"Bedroom 2, mid, closed, phone, 3.m4a",3.57496875,0.5199492417465007,0.286216211932115,4.905986621826239,9.172754462726576,34.190643218564254,CHECK,REG,ML 2 · Musician,True,80.09546661376953,88.41518443189199,86.66239755997476,35.811646856245716
"Bedroom 2, mid, closed, phone, 4.m4a",3.9793916666666664,0.4675780596815362,0.22116942649909915,6.703536148402024,10.720110319623073,42.289154375935624,CHECK,REG,ML 2 · Musician,True,52.455650329589844,58.2473319236062,57.83435339072125,36.67966154910142
"Bedroom 2, mid, open, phone, 1.m4a",0.5120286168681011,0.4474008924644072,0.9773723898455516,6.658506367072873,10.92246289851813,43.770257070182666,OK,REG,ML 2 · Musician,False,51.75199890136719,57.21292097019355,56.87181245071049,38.31417037635066
"Bedroom 2, mid, open, phone, 2.m4a",0.5433322582931159,0.4412276484311736,0.9823307347965937,6.318030669948494,10.746473142564234,42.54894321664135,OK,REG,ML 2 · Musician,False,50.25679016113281,56.18390342996611,55.79394890087265,34.679432538372865
"Bedroom 2, mid, open, phone, 3.m4a",3.658746875,0.4746372798920267,0.4337301237939824,4.94901291861683,9.926350380529653,44.51312526345279,CHECK,REG,ML 2 · Musician,True,52.05365753173828,58.65019783566774,56.91761369311774,37.50115124897601
"Bedroom 2, mid, open, phone, 4.m4a",4.351435416666667,0.5240332219949059,0.3143040740527603,5.1619882415818505,10.051105568932346,43.27977637944172,CHECK,REG,ML 2 · Musician,True,46.46976852416992,53.33391164399144,52.74923733277994,33.83667176556715
"Bedroom 3, centre, closed, phone, 1.m4a",3.74193125,0.5271617372918674,0.41174440802756296,5.642816840529444,10.004485553010475,38.038859128857595,CHECK,REG,ML 2 · Musician,True,60.749324798583984,68.07128718910084,68.05472411658207,32.93505056258415
"Bedroom 3, centre, closed, phone, 2.m4a",4.260354166666667,0.46669419132604045,0.4772764813888011,3.925580890163218,9.838521425681677,41.209208586159825,CHECK,REG,ML 2 · Musician,True,52.683292388916016,59.76111540556295,59.6381802818039,40.873433820328245
"Bedroom 3, centre, closed, phone, 3.m4a",5.283504166666666,0.5781097307064427,0.5808208222732839,1.9163246526393825,6.563031134996181,36.74756397853375,CHECK,REG,ML 2 · Musician,True,49.123634338378906,55.29083060374565,53.991944052351734,43.253270169663104
"Bedroom 3, centre, closed, phone, 4.m4a",3.0626416666666665,0.5353868103455268,0.4543795927949448,5.8914310511226535,9.640598663755265,38.17858917615692,CHECK,REG,ML 2 · Musician,True,53.733978271484375,59.61022029999309,59.328067249613305,37.40139780473486
"Bedroom 3, centre, open, phone, 1.m4a",3.6119593749999996,0.5313083848783706,0.5213828874277883,3.47752263961207,8.562880994840684,31.152043548201615,CHECK,REG,ML 2 · Musician,True,50.4129753112793,56.45403659022811,55.27357394286067,37.9190461899013
"Bedroom 3, centre, open, phone, 2.m4a",3.9210062499999996,0.5777620037658683,0.6728782451929316,3.016140274060864,7.004552540197234,31.62656121333882,CHECK,REG,ML 2 · Musician,True,51.8005256652832,57.11251384348118,54.977165156860806,44.63185232042196
"Bedroom 3, centre, open, phone, 3.m4a",3.7390416666666666,0.5266671438836321,0.7230165859594749,5.067840892475441,8.65357881620331,28.422402567242,CHECK,REG,ML 2 · Musician,True,57.38148880004883,61.55769147236228,61.18730711033892,46.72047725544601
"Bedroom 3, centre, open, phone, 4.m4a",4.351989583333333,44.906032898941774,0.9682732681029149,-3.522299995929507,-2.2872227732469126,24.614869701063753,OK,REG,ML 2 · Musician,True,68.96014404296875,71.56827817610076,70.95816497701378,65.65999672048784
"Bedroom 3, corner, closed, phone, 1.m4a",3.84524375,0.5756093448303851,0.6181333746180143,4.38840571949252,8.1095566499245,40.18224645112525,CHECK,REG,ML 2 · Musician,True,54.82142639160156,61.317588807271925,61.18036926046398,43.37311851489331
"Bedroom 3, corner, closed, phone, 2.m4a",2.7672708333333333,0.15186074470042968,0.34637486081464075,11.078936680872477,15.028573645193946,39.85121215116121,CHECK,REG,ML 2 · Musician,True,55.56239700317383,61.87811277585484,61.65046865093743,30.585690741150426
"Bedroom 3, corner, closed, phone, 3.m4a",2.9892145833333332,0.5466110054040787,0.4526660546229438,4.321481095870725,9.323960943991116,38.552608468914414,CHECK,REG,ML 2 · Musician,True,52.11910629272461,57.50924131385959,57.12443894467646,39.99347455075604
"Bedroom 3, corner, closed, phone, 4.m4a",3.0532604166666664,0.6726239808240759,0.48200987263943684,1.1143182276894563,5.278080548500811,39.6546384383325,CHECK,REG,ML 2 · Musician,True,57.14991760253906,61.885672940605964,61.65865629962612,49.5551225924322
"Bedroom 3, corner, open, phone, 1.m4a",4.56095,0.6266923295911848,0.6639152460263643,2.3064318488177347,6.2705343655944095,29.310815460071563,CHECK,REG,ML 2 · Musician,True,59.40276336669922,66.14323946954815,64.32346379323681,45.64510446579506
"Bedroom 3, corner, open, phone, 2.m4a",5.210591666666667,0.6266702010044112,0.7126455881835532,3.236278440430099,6.887095051572253,31.55188594015746,CHECK,REG,ML 2 · Musician,True,57.383846282958984,62.92302000660163,62.43422529870456,47.36691532157372
"Bedroom 3, corner, open, phone, 3.m4a",4.227104166666666,0.6302186760735613,0.7136415141603809,2.844165616074998,7.1785846735877055,26.46279662888123,CHECK,REG,ML 2 · Musician,True,61.870018005371094,68.5874415540409,66.54391089100612,46.3108623191316
"Bedroom 3, corner, open, phone, 4.m4a",4.159792708333334,0.6104456511148522,0.7086830986006118,3.3148053586250463,7.367211790966746,30.61508652169063,CHECK,REG,ML 2 · Musician,True,61.259552001953125,66.97045965195983,65.47070114362715,47.77631747340544
"Bedroom 3, mid, closed, phone, 1.m4a",4.393255208333333,0.4271299972845238,0.4584705127411609,6.652021582798303,11.244951434949861,41.96736884890007,CHECK,REG,ML 2 · Musician,True,51.55821990966797,58.48625603004892,58.23673152644126,37.203744744222135
"Bedroom 3, mid, closed, phone, 2.m4a",4.207094791666667,0.5553198976520526,0.4733452973190453,3.1880862855714653,7.587698526543559,40.01828931760002,CHECK,REG,ML 2 · Musician,True,54.20134735107422,61.2581616245116,61.16276011848506,41.8441153816491
"Bedroom 3, mid, closed, phone, 3.m4a",4.038944791666666,0.529153939520229,0.463642141494038,4.216793383987606,8.369463466448156,39.9499034483943,CHECK,REG,ML 2 · Musician,True,51.455726623535156,57.89234442990541,57.57936630872997,42.35476099936278
"Bedroom 3, mid, closed, phone, 4.m4a",4.292812499999999,0.5118906878132938,0.5271671255616652,3.713700985307529,8.377276199457286,39.49074568983028,CHECK,REG,ML 2 · Musician,True,54.44172668457031,61.55747034506497,61.46554525635487,41.61721321309159
"Bedroom 3, mid, open, phone, 1.m4a",4.843396874999999,0.5552844140758403,0.7298707448764225,2.3963939429986896,7.26020094813485,32.456340408858615,CHECK,REG,ML 2 · Musician,True,51.24903869628906,57.112629587235915,56.02780139455568,44.65115231271293
"Bedroom 3, mid, open, phone, 2.m4a",4.030295833333333,0.5879426489439299,0.7988539073541793,1.4292128350865276,5.9584605605494705,32.47881225816012,CHECK,REG,ML 2 · Musician,True,53.00100326538086,58.58002064983632,57.57108893342617,48.44240091020905
"Bedroom 3, mid, open, phone, 3.m4a",5.112781249999999,0.41872129118161605,0.4034887215058624,8.044171675329101,12.065258625506967,35.773573657266446,CHECK,REG,ML 2 · Musician,True,52.166259765625,60.230790863458864,58.16652432673571,30.884135661258647
"Bedroom 3, mid, open, phone, 4.m4a",3.8861135416666666,0.5668527697492913,0.3728994976610105,6.501203152616625,10.038268531972554,32.66096941859651,CHECK,REG,ML 2 · Musician,True,50.717933654785156,55.45872151416024,55.145348438459926,34.18845317537723
"Lounge room, centre, closed, phone, 1.m4a",3.0827104166666666,0.708579405454227,0.37751736963502774,1.378704985357122,5.553887520051912,43.049996949900766,CHECK,REG,ML 2 · Musician,True,60.6328239440918,66.70606499185139,59.88646508225634,41.71089442005638
"Lounge room, centre, closed, phone, 2.m4a",4.665351041666666,0.6646299812103642,0.3003138507797937,3.7497456282132804,7.03564454435992,46.50371513617739,CHECK,REG,ML 2 · Musician,True,45.055870056152344,51.34960746306877,51.03864879098172,33.34304184332397
"Lounge room, centre, closed, phone, 3.m4a",2.9359552083333336,0.7452327466943767,0.3639998507139443,1.6380597560208063,5.334850463000387,41.08202925390338,CHECK,REG,ML 2 · Musician,True,51.66326904296875,56.10867001629039,56.108654089988164,37.60078000283653
"Lounge room, centre, closed, phone, 4.m4a",0.9760325523342186,0.6642247667181937,0.9635582762665678,5.064416036081329,8.329503066651675,44.05876883494547,OK,REG,ML 2 · Musician,False,56.519962310791016,63.43410391024225,62.685584476854295,34.611207802135795
"Lounge room, centre, open, phone, 1.m4a",3.337053125,0.816685132069467,0.4173369030755671,0.5884940589741819,4.324589315872459,49.80418106880181,CHECK,REG,ML 2 · Musician,True,48.97199249267578,54.401455594581876,53.64575500966858,40.588469584317096
"Lounge room, centre, open, phone, 2.m4a",5.116066666666667,0.7702635391350616,0.44844789376865046,0.7312846793577874,4.036409789792057,47.7307288104726,CHECK,REG,ML 2 · Musician,True,48.328067779541016,53.808532873127646,53.3752528482977,43.042329059163535
"Lounge room, centre, open, phone, 3.m4a",4.424902083333333,0.7137150237400693,0.2857119983814496,3.4228555029308287,6.382635786963631,50.85121385200759,CHECK,REG,ML 2 · Musician,True,44.26995086669922,50.909568264421814,50.307836536037215,32.77429514112282
"Lounge room, centre, open, phone, 4.m4a",3.71414375,0.8405670577195856,0.3329162834498058,3.46664373500106,6.350566295878246,48.740059969984884,CHECK,REG,ML 2 · Musician,True,44.76472854614258,50.6919104683094,49.93274179067938,30.83406917995496
"Lounge room, corner, closed, phone, 1.m4a",4.631626041666666,0.82277930534835,0.2500499054151388,2.4701221326959533,5.3265557831754045,42.02398264211138,CHECK,REG,ML 2 · Musician,True,48.1340446472168,54.09679150486871,52.459714709765265,33.3625102011862
"Lounge room, corner, closed, phone, 2.m4a",4.5904,1.1745007303122807,0.5797511202192056,0.7882051369214842,3.3230744091771087,39.030478574054925,CHECK,REG,ML 2 · Musician,True,57.81476593017578,62.27257210776803,58.37476447335329,50.2215133741821
"Lounge room, corner, closed, phone, 3.m4a",1.0516521001087311,0.8413287165172775,0.9675541952619682,1.1534304071868986,4.478457690780891,44.19624645133008,OK,REG,ML 2 · Musician,False,48.975460052490234,52.41868889198963,51.182995351165985,38.33344988680949
"Lounge room, corner, closed, phone, 4.m4a",3.9554041666666664,0.7327639376278335,0.44942251133869726,5.142008560541668,7.94359946689963,45.84005502353098,CHECK,REG,ML 2 · Musician,True,54.626068115234375,61.93168177780717,61.775223983587175,38.319167429360235
"Lounge room, corner, open, phone, 1.m4a",3.4503406249999995,0.8432900072276672,0.2774853629776305,2.158669300481581,4.977778811784504,43.09502680782491,CHECK,REG,ML 2 · Musician,True,51.40275573730469,55.10060061170853,54.51312721199337,37.204015986650354
"Lounge room, corner, open, phone, 2.m4a",3.7427822916666664,0.8265719957482031,0.5270260080117337,1.949666625687008,5.427398810492038,44.683048149612894,CHECK,REG,ML 2 · Musician,True,52.491153717041016,57.71089019397248,57.118266886219814,39.876220058747116
"Lounge room, corner, open, phone, 3.m4a",1.7087401651572371,0.7947764831303876,0.8620516703053286,1.987701311612048,4.950930495423497,43.279326745139414,CHECK,REG,ML 2 · Musician,False,54.470767974853516,58.470903530901424,57.22656540349795,41.47531966003942
"Lounge room, corner, open, phone, 4.m4a",3.985645833333333,0.8283570599991723,0.5217368534930672,2.676439893193411,5.2995894012913505,44.438560917865864,CHECK,REG,ML 2 · Musician,True,57.752742767333984,65.65168380455833,64.11355598188369,39.05085076896701
"Lounge room, mid, closed, phone, 1.m4a",4.768346875,0.7472902157282725,0.4904712238198847,0.3957051065512389,4.781439410626766,42.55600699654022,CHECK,REG,ML 2 · Musician,True,52.821285247802734,59.44465673202735,59.1256612549017,45.34116737334802
"Lounge room, mid, closed, phone, 2.m4a",0.9889682367373024,0.8173566343200956,0.9626863568019577,1.5225772241459428,4.60402724623847,41.698359892210604,OK,REG,ML 2 · Musician,False,57.16779327392578,64.46522113928074,64.37816677353881,37.68456689287994
"Lounge room, mid, closed, phone, 3.m4a",4.3700197916666665,0.6589708848086521,0.3479329529486876,3.456609464686216,6.618870901089096,46.7482302753495,CHECK,REG,ML 2 · Musician,True,51.06133270263672,57.62471579836618,57.28193455284784,38.878373970819126
"Lounge room, mid, closed, phone, 4.m4a",3.1374343749999998,0.7171895986417058,0.5089588477036167,1.4654804186901038,5.404236817958793,40.01691653268853,CHECK,REG,ML 2 · Musician,True,52.55771255493164,57.08923220765392,56.47601936691523,45.077096864640545
"Lounge room, mid, open, phone, 1.m4a",4.197852083333333,0.8847898687884522,0.36260433873940484,1.0644545044472795,4.097220235711751,40.64421189616954,CHECK,REG,ML 2 · Musician,True,56.707096099853516,63.57542955724381,63.4929030971687,39.95918146230736
